uid,caption,image_path
c32222741f7746939d15f422fce2e558,"A skatepark with a large curved ramp, flat riding area, stairs, railings along the edges, and an arched opening on one side.",data/processed/images/c32222741f7746939d15f422fce2e558.png
2f6ab901c5a84ed6bbdf85a67b22a2ee,"A small toy robot with big eyes, an orange hat, and holding a baseball bat.",data/processed/images/2f6ab901c5a84ed6bbdf85a67b22a2ee.png
e9323cfe24e2453596023c10506a7eb0,"Two people standing next to a blue cube and the words ""Hello Sketchfab.""",data/processed/images/e9323cfe24e2453596023c10506a7eb0.png
362d6a074d644c318e3fe8a9163b0faa,"A mechanical device with a central cylindrical body, six outward-extending arms ending in bent pipes, surrounded by a circular metallic frame and connected by curved pipes and valves.",data/processed/images/362d6a074d644c318e3fe8a9163b0faa.png
074cd185ddc74e7bb453291b51481a66,"An irregularly shaped, somewhat flattened object with multiple protrusions and indents, resembling a rough chunk or fragment.",data/processed/images/074cd185ddc74e7bb453291b51481a66.png
e7e7642c9dc74464b2949a24a53124c1,"A multi-level architectural structure with rectangular platforms supported by numerous vertical pillars, featuring blue and gray elements and an open framework.",data/processed/images/e7e7642c9dc74464b2949a24a53124c1.png
011636bb776341f086315ad1c552e6de,"A small house with brick walls, a blue gable roof, a red chimney, and an open extension on one side.",data/processed/images/011636bb776341f086315ad1c552e6de.png
1b73ce0b41ef4ababdb0c276c1fc3eb0,"A stylized character with tousled hair wearing a blue cat ear hat, a blue sweater with a small cartoon pig design, plaid pants, white shoes, and holding a large black knife, with a white backpack shaped like a cat.",data/processed/images/1b73ce0b41ef4ababdb0c276c1fc3eb0.png
b1e11f1f3c874f0f9efa6e1bb2804879,A croissant.,data/processed/images/b1e11f1f3c874f0f9efa6e1bb2804879.png
e0fd0a3a392542eb9cc365095d48b759,"A grey rock situated on a bed of dry leaves and twigs, resting on a distorted plane.",data/processed/images/e0fd0a3a392542eb9cc365095d48b759.png
822d0f3aabd64254ad4f8e7663151a95,"A wooden spiral staircase partially enclosed by a gray structure, with a small landing at the top.",data/processed/images/822d0f3aabd64254ad4f8e7663151a95.png
9aeb9e1241a84834a83a3a4560da2e73,"A bronze statue of a man playing the violin stands on a circular tiled surface, surrounded by wooden planters filled with greenery.",data/processed/images/9aeb9e1241a84834a83a3a4560da2e73.png
17717f89a4944ea98af8b2f6fc38e58c,A pair of white gloves on mannequin hands.,data/processed/images/17717f89a4944ea98af8b2f6fc38e58c.png
61dd8add23b54ea0b15ad42ea2f3028c,"A round table with three sturdy legs supports various objects, including two lit candles, a green onion-shaped container with a ring, a green hourglass, a conical structure with an opening, and a small boat beside some books.",data/processed/images/61dd8add23b54ea0b15ad42ea2f3028c.png
d7fbd6581f214027b374ea325276bda1,"A curved, sloped roof structure with solar panels.",data/processed/images/d7fbd6581f214027b374ea325276bda1.png
ec4c2ebb07a84dcd8a96f95a1cdc5d8f,A segmented rectangular structure featuring multiple compartments with wooden beams and brick-surrounding walls.,data/processed/images/ec4c2ebb07a84dcd8a96f95a1cdc5d8f.png
5db7487d21b7470bba367d0eafa798ee,A sword in black and white.,data/processed/images/5db7487d21b7470bba367d0eafa798ee.png
59b9c55d263943f6af46986f95dcb1c0,"A segmented, angular composition of interlocking geometric shapes with varying shades of light blue.",data/processed/images/59b9c55d263943f6af46986f95dcb1c0.png
fa42dba609bc4d31a53cdfb2bf148d3c,A concrete and stone block.,data/processed/images/fa42dba609bc4d31a53cdfb2bf148d3c.png
2878901520ff4100aa237a9b1365b7fb,A rectangular green fire exit sign with a running figure and a right-downward arrow.,data/processed/images/2878901520ff4100aa237a9b1365b7fb.png
d0864fe9555440dc8beffe2d27d7f953,Matte white trophy cup with two handles.,data/processed/images/d0864fe9555440dc8beffe2d27d7f953.png
2e9b0c51300b42e89669c3302503e52c,A red and white block structure with patterned tops is positioned on a black base with light blue and dark blue rectangular elements arranged around it.,data/processed/images/2e9b0c51300b42e89669c3302503e52c.png
366abc6b564a42578c7da59115d0b3cd,"Architectural structure highlighting floors, support columns, staircases, and an extended platform area.",data/processed/images/366abc6b564a42578c7da59115d0b3cd.png
1d65078a5ea44d3980ad3b7ce140cfbb,"Terrain featuring varied elevation, including ridges, valleys, and a prominent hill.",data/processed/images/1d65078a5ea44d3980ad3b7ce140cfbb.png
2c5fb532254d494092659fb6a8a2bf7c,A house with a roof and a roof truss structure.,data/processed/images/2c5fb532254d494092659fb6a8a2bf7c.png
530c54792dda4c4fb532188a50d11c7c,A girl wearing shorts and a purple shirt.,data/processed/images/530c54792dda4c4fb532188a50d11c7c.png
2e9ef134f5994e8ea9d46b566976ef1d,"A circular stone platform with scattered rectangular blocks, an arch-like stone structure, a central rock with a shield, and small objects including a torch and a chest.",data/processed/images/2e9ef134f5994e8ea9d46b566976ef1d.png
03e8bb124ac14888a6d48fff316ac0e1,"A cardboard box filled with various fruits, such as apples, onions, plums, pink grapes, and cherries.",data/processed/images/03e8bb124ac14888a6d48fff316ac0e1.png
68e164f1a9414c29820ac2eaf6d8ac04,A small blue stove or refrigerator.,data/processed/images/68e164f1a9414c29820ac2eaf6d8ac04.png
5cc3f9edee2848aba73f5c8fc07fba05,"A stylized figure with a cartoonish smiling head featuring exaggerated facial features, attached to a simple body wearing a sleeveless outfit.",data/processed/images/5cc3f9edee2848aba73f5c8fc07fba05.png
f2f1dffe6eca412c8eefb081995e138b,"A complex, abstract polyhedral with irregular, sharp, and jagged edges and a metallic reflective surface.",data/processed/images/f2f1dffe6eca412c8eefb081995e138b.png
7c198c52a2d2472aa35a760549f6f602,A wooden desk with six tapered legs and two sets of drawers on each side.,data/processed/images/7c198c52a2d2472aa35a760549f6f602.png
baff644b023c40a188f6848e547551db,A futuristic spaceship and fighter jet flying in the air.,data/processed/images/baff644b023c40a188f6848e547551db.png
6eebc49fb75240bb964082dccc6a2290,A rounded teapot with a short spout and a small lid on top.,data/processed/images/6eebc49fb75240bb964082dccc6a2290.png
6b9e3f87a4e34b8db64aee8736abb325,"A multi-story, L-shaped building with a brown pitched roof and multiple evenly spaced rectangular windows.",data/processed/images/6b9e3f87a4e34b8db64aee8736abb325.png
ee6e7c84f19944caa2209c05ae02fd69,"A small room featuring a patterned carpet, a couch with multiple pillows, sheer curtains on the windows, and wall decorations.",data/processed/images/ee6e7c84f19944caa2209c05ae02fd69.png
4ab5b464ca03487facf65e854c41dbfe,A steel-framed building structure with a metal roof and ceiling.,data/processed/images/4ab5b464ca03487facf65e854c41dbfe.png
8ca2ff605bd949dc8c76317bf8f2847f,"A flat, irregularly shaped bracket with two circular holes and a curved notch on one side.",data/processed/images/8ca2ff605bd949dc8c76317bf8f2847f.png
76378c273d0b4badb9d727f480c05d1f,A medieval mace with a wooden handle and a spiked metal head.,data/processed/images/76378c273d0b4badb9d727f480c05d1f.png
50b96683b12d4361b5c402dc98007983,"A white rectangular platform with a grid-like black canopy supported by four angled metal legs, featuring colored squares on the surface and angular white structures at the corners.",data/processed/images/50b96683b12d4361b5c402dc98007983.png
fbf3cd999512453c918d61cf77e8d89e,"A rectangular box featuring a patterned top surface divided into four sections with alternating turquoise and striped designs, enclosed in a gray textured frame.",data/processed/images/fbf3cd999512453c918d61cf77e8d89e.png
f5ba7e224d9b4dd2af15b7c973455820,A rabbit.,data/processed/images/f5ba7e224d9b4dd2af15b7c973455820.png
3548ae6b064d421aac04b33b87858d72,"A stylized character with green braided hair, wearing a black shirt, denim shorts, and black thigh-high stockings.",data/processed/images/3548ae6b064d421aac04b33b87858d72.png
ad6b4f2f024946018b433f038fc2434d,A blue and white object with angular and curved parts is positioned on a partially folded cardboard surface placed on a wooden floor.,data/processed/images/ad6b4f2f024946018b433f038fc2434d.png
4fa0bf795e2e4b8bb8fda58594f1f199,A rectangular cracked and stained surface with a central metallic cylindrical object.,data/processed/images/4fa0bf795e2e4b8bb8fda58594f1f199.png
64e8761b44aa4eb99fb936887e576965,"A small orange and red robot spaceship with a camera, red antenna, and red light.",data/processed/images/64e8761b44aa4eb99fb936887e576965.png
20498de9ab564bd690da58b4272811f6,A rectangular white clipboard with a beige triangular clasp.,data/processed/images/20498de9ab564bd690da58b4272811f6.png
7098832370ce41b6a1f8e952476075c7,A small blue and gold satellite with a solar panel.,data/processed/images/7098832370ce41b6a1f8e952476075c7.png
72112cbe1c8440588751e7064238f8e3,"Cartoon bust of a man with a mustache, bow tie, and pink hat.",data/processed/images/72112cbe1c8440588751e7064238f8e3.png
e6d31ab5423c40c8b73772c66f1b88bb,A humanoid figure in yellow armor stands near a cubic robot with four mechanical legs.,data/processed/images/e6d31ab5423c40c8b73772c66f1b88bb.png
7173f63e0d5c43adb238bde04f2be895,"A complex, irregularly shaped object with multiple protrusions and jagged edges.",data/processed/images/7173f63e0d5c43adb238bde04f2be895.png
01283dc286ed49888d5314531cb1d6ba,A simple rectangular white box with three small square windows on one side and an open top.,data/processed/images/01283dc286ed49888d5314531cb1d6ba.png
2981c491735c4ef787cb080fb4b11265,"A vibrant, large group of people in various forms, such as paintings, murals, and posters.",data/processed/images/2981c491735c4ef787cb080fb4b11265.png
7da2904570084caf81a7f3ba5263952e,A tank and a jet fighter aircraft positioned close together.,data/processed/images/7da2904570084caf81a7f3ba5263952e.png
db320848959d4f35ad69f641bfc72ca9,"A stone monument with a spherical ornament on top, set on a tiled base with curved walls and small bench-like structures.",data/processed/images/db320848959d4f35ad69f641bfc72ca9.png
77dd018306484d08ac229b66b0106c36,White plastic clamp.,data/processed/images/77dd018306484d08ac229b66b0106c36.png
bafb6fae926a4d519d4df873b3f64d6f,A person wearing a hoodie and holding a knife.,data/processed/images/bafb6fae926a4d519d4df873b3f64d6f.png
c863558cad9e4d5abb706bb0e5c17786,A tall blue building.,data/processed/images/c863558cad9e4d5abb706bb0e5c17786.png
0ea01649744141379722cd472bfd4135,"Framed roof structure with wooden trusses, two brick chimneys, and a central pink rectangular element, all supported on a rectangular gray base.",data/processed/images/0ea01649744141379722cd472bfd4135.png
e4991be938674253bd290a733451defa,"A two-story house with a tiled gable roof, an attached single-car garage, and green lawn areas on both sides.",data/processed/images/e4991be938674253bd290a733451defa.png
fcfdb06dd2b54ea4aa730cccd36a1782,"The object is an industrial high-voltage electrical cabinet with ventilation grilles, warning signs, and multiple access panels, mounted on four legs.",data/processed/images/fcfdb06dd2b54ea4aa730cccd36a1782.png
5dd1fc5dd5e9492fa1ab3f53a339b60e,"A Gothic-style architectural building with intricate detailing, a prominent spire, and textured roofing, presented in a muted color palette.",data/processed/images/5dd1fc5dd5e9492fa1ab3f53a339b60e.png
a1fff4f49ecc44178f3e045ebf0f98b6,"A minimalist staircase with wooden steps supported by a zigzag metal frame, partially enclosed by large tiled walls and floors.",data/processed/images/a1fff4f49ecc44178f3e045ebf0f98b6.png
0702f9f3c2ad41048ef25423455bb522,A fork and knife on a red square.,data/processed/images/0702f9f3c2ad41048ef25423455bb522.png
5431b34a4f454a7ebb8dee0ad4580764,A pink and blue hanging pendant light with a blue handle.,data/processed/images/5431b34a4f454a7ebb8dee0ad4580764.png
de3ba01104ae41a7ae577645615383f0,A rectangular object with a surface featuring four square holes arranged symmetrically near the corners on one side.,data/processed/images/de3ba01104ae41a7ae577645615383f0.png
4fe65c3ca7d04f37b2348c2aa9711659,A fragmented and weathered skull with missing pieces and a discolored bone structure.,data/processed/images/4fe65c3ca7d04f37b2348c2aa9711659.png
4394800e93b94b04948eb997b138342d,A pale green apple with subtle red streaks and small blemishes.,data/processed/images/4394800e93b94b04948eb997b138342d.png
5ded5f96a9a941d29ccb08c9c75e5365,"A large residential structure with a complex gabled roof system, supported by a detailed framework of vertical and diagonal beams.",data/processed/images/5ded5f96a9a941d29ccb08c9c75e5365.png
3bd69c51f87948db92a5cba46ac6b497,"A room with three wooden tables aligned parallel, each featuring green screens embedded on top, accompanied by two wall-mounted screens displaying logos.",data/processed/images/3bd69c51f87948db92a5cba46ac6b497.png
461661372173423abfb83cc41aacf097,A rectangular gray block with a smaller rectangular cutout on one narrow side.,data/processed/images/461661372173423abfb83cc41aacf097.png
f454adb2d0ee4b2c89399595b9cb09f9,A white spiral staircase.,data/processed/images/f454adb2d0ee4b2c89399595b9cb09f9.png
75e55a525a334122baa4952ac2fdc01a,"Stylized character resembling a pink blob with a party hat on top, featuring a white star, two white googly eyes, and a simple smiling face.",data/processed/images/75e55a525a334122baa4952ac2fdc01a.png
a7e40d0bc3c147cd874fbb762b7ea0be,"A wooden cabin with a white shingled roof, featuring multiple small square windows and a green door.",data/processed/images/a7e40d0bc3c147cd874fbb762b7ea0be.png
fb71a2fdd45342a88877f894d9919fdf,"A snake with a long tail and an open mouth, shaped like an earring.",data/processed/images/fb71a2fdd45342a88877f894d9919fdf.png
54c87c4bbf874d6890684ff2c865641f,"A smooth, semi-transparent blue dome with cloud reflections and scattered small brown leaf-like objects inside.",data/processed/images/54c87c4bbf874d6890684ff2c865641f.png
44b802de041c487cb1da052984afe29f,A structure composed of two separate rectangular buildings with blue patterned gable roofs and light-colored walls.,data/processed/images/44b802de041c487cb1da052984afe29f.png
c0fec95d31c9463da49eef058790cb55,"A twisted, looped rope or vine attached to a circular, coiled base.",data/processed/images/c0fec95d31c9463da49eef058790cb55.png
ece9746f67b942088c3a3002ab9d8e02,A small succulent plant in a white bowl.,data/processed/images/ece9746f67b942088c3a3002ab9d8e02.png
6454b9a03c064b5eb395a09d447a75cf,"A construction worker wearing a safety vest, helmet, and boots, posed in a kneeling and crouching position with hands near the helmet.",data/processed/images/6454b9a03c064b5eb395a09d447a75cf.png
a2be714eafb647b7919c818f999acab4,"A detailed wireframe of a single-story house with a complex roof design featuring multiple gables and hip roofs, supported by visible structural framing.",data/processed/images/a2be714eafb647b7919c818f999acab4.png
a8cbf7e4c4284f6ea112d8f578c7d8a0,"A stylized black outfit featuring a sleek jacket with white accents, paired with thigh-high boots and thigh straps.",data/processed/images/a8cbf7e4c4284f6ea112d8f578c7d8a0.png
87e67a0e07864520b2101b3ab0348891,"Caption: Text spelling ""Sunpln Ha"" with blocky, solid letters.",data/processed/images/87e67a0e07864520b2101b3ab0348891.png
3a0f68d68e0e426780fbe2da8ca06de8,"A rectangular concrete memorial plaque with engraved text in Serbian, commemorating fallen fighters from 1912 to 1945, featuring a star symbol at the top.",data/processed/images/3a0f68d68e0e426780fbe2da8ca06de8.png
aae70af3556d468795220ece999901eb,"A rectangular frame structure with two parallel brown bars connecting two gray end blocks, each with distinct notches.",data/processed/images/aae70af3556d468795220ece999901eb.png
e383772896c44539b6a14591be784472,A small blue iron and an office nameplate are placed on a large white square surface.,data/processed/images/e383772896c44539b6a14591be784472.png
a88d1a5ad5ec4122ba65f452f7bef992,"Futuristic armored soldier in a full-body tactical suit with helmet, integrated goggles, and various protective pads, predominantly gray with white accents. The suit includes mechanical elements and utility pouches.",data/processed/images/a88d1a5ad5ec4122ba65f452f7bef992.png
c5c2119373cb44ceb8ced4c7328e47d5,White tank,data/processed/images/c5c2119373cb44ceb8ced4c7328e47d5.png
077a0a1d9ea646c8a175bec955b18095,"A black-and-white soccer ball with the word ""Earth"" on it.",data/processed/images/077a0a1d9ea646c8a175bec955b18095.png
8a96b4a7a60a4297a6db755582455e0a,"A multi-surfaced object with an irregular, amorphous shape, showcasing natural tones and a mix of smoother and rougher areas that could resemble a piece of coral or mineral formation.",data/processed/images/8a96b4a7a60a4297a6db755582455e0a.png
eb1799632e4c452383e31db63075f9f1,"A minimalist interior space featuring a wooden staircase with a white railing, set against white walls and a light wooden floor.",data/processed/images/eb1799632e4c452383e31db63075f9f1.png
e96edd7ed87f41e1865d644bbb3f52a5,"A modern building with a large flat roof, an outdoor seating area enclosed by a glass barrier, and a pool or water feature extending from the structure. The building has a mix of white and dark marble surfaces.",data/processed/images/e96edd7ed87f41e1865d644bbb3f52a5.png
4406569aaf2a4b548f1ddaec34c844d1,"A complex abstract form featuring interwoven shapes in purple, orange, and beige.",data/processed/images/4406569aaf2a4b548f1ddaec34c844d1.png
f1e52968d6db4efdbedbcbdfd7597452,"A cozy room featuring a fireplace with a mantel, a patterned armchair, a large decorative rug, a bookshelf filled with books and ornaments, and windows alongside a glass-paneled door.",data/processed/images/f1e52968d6db4efdbedbcbdfd7597452.png
cfcab789550e4db187fc4d901ccaa40f,"A C-shaped object with a cylindrical grip and a flat rectangular blue surface on top, featuring contrasting yellow and dark gray colors.",data/processed/images/cfcab789550e4db187fc4d901ccaa40f.png
636fa4ed2c6046218b08ef68b6d5b248,A white Jinnywutsa box with colorful polka dots and animals on it.,data/processed/images/636fa4ed2c6046218b08ef68b6d5b248.png
bab1b3abdf7341afaeb896371e6b05c9,Sonic the Hedgehog,data/processed/images/bab1b3abdf7341afaeb896371e6b05c9.png
db4692abcc52471eb31fdc41bf7f7353,A large piece of paper with writing on it.,data/processed/images/db4692abcc52471eb31fdc41bf7f7353.png
0fb0eb0843954efbb9da5ee33087d37e,A gray pallet carrying six red and white stacked ventilation units with grid-like vents on the front and sides.,data/processed/images/0fb0eb0843954efbb9da5ee33087d37e.png
581e861e33d84e4fa5e82695a610e7ff,"A stylized flying saucer shaped like a blue and purple tiered birthday cake with a number 1 candle on top, featuring pink circular lights and wires at the bottom.",data/processed/images/581e861e33d84e4fa5e82695a610e7ff.png
415665cbe83344169471f318fa5f918a,A knife blade with a hole near the handle area.,data/processed/images/415665cbe83344169471f318fa5f918a.png
8af6f26ce0b645be9c130a2bca41c8e9,A girl with long blue dreadlocks wearing a pink and blue headband.,data/processed/images/8af6f26ce0b645be9c130a2bca41c8e9.png
358228c22c4d4502b2a8a69d63cbe3b1,Green jade pendant on a silver chain.,data/processed/images/358228c22c4d4502b2a8a69d63cbe3b1.png
49965ac8dbeb4887a77957f34bbbfd05,"A layered, elongated abstract shape with an irregular base and a tapering end.",data/processed/images/49965ac8dbeb4887a77957f34bbbfd05.png
4839cff4117740adb7465bbacd1ec59b,"A stylized, rounded black chicken with yellow feet, a yellow beak, googly eyes, and a red comb and wattle.",data/processed/images/4839cff4117740adb7465bbacd1ec59b.png
7b166c08bcc8422f93ac86a7d11f8412,"A large, irregularly shaped mass of compressed mixed waste, including plastic and paper, enclosed by industrial barriers and surrounded by a scrap yard environment.",data/processed/images/7b166c08bcc8422f93ac86a7d11f8412.png
1f654898d971405a933a02e51749012e,A human brain.,data/processed/images/1f654898d971405a933a02e51749012e.png
3753adbde92f42e793445d0f2ecc06bf,A pair of parallel rows of identical L-shaped blocks.,data/processed/images/3753adbde92f42e793445d0f2ecc06bf.png
63b68c86cf5c48a0bc0bdee86583154d,"A thin, flat, rectangular sheet with a small vertical protrusion at its center.",data/processed/images/63b68c86cf5c48a0bc0bdee86583154d.png
29989b713ee04cc69f16ff78c48f75f6,"Abstract human form composed of simplistic lines and planes, primarily in shades of orange, with minimal black details on a neutral or black background. The form is depicted in dynamic, dance-like postures.",data/processed/images/29989b713ee04cc69f16ff78c48f75f6.png
e05dada955014ca78bc03d9577ca3c6a,An orange spaceship with green and yellow stripes.,data/processed/images/e05dada955014ca78bc03d9577ca3c6a.png
98892e97f6c94daea6e7d72710e461e2,A lighthouse on a small island with birds flying around it.,data/processed/images/98892e97f6c94daea6e7d72710e461e2.png
cce616a29b0447a682ee7e7c17cfd1ca,"A small, furnished room with a bed, dresser, plants, and a colorful wall poster, featuring wooden floors and patterned wallpaper.",data/processed/images/cce616a29b0447a682ee7e7c17cfd1ca.png
c520bd120e954bc48ef5ed4dced919fd,A green plastic object with a design on it.,data/processed/images/c520bd120e954bc48ef5ed4dced919fd.png
cf2d4891a29a47798be1df02052848d3,A silver metal floor lamp and coat stand.,data/processed/images/cf2d4891a29a47798be1df02052848d3.png
94b277b01ea242cfb5cbd68e64a5b544,A chess knight piece mounted on a rectangular base.,data/processed/images/94b277b01ea242cfb5cbd68e64a5b544.png
dac4865000874fa3804d7ddde5a7375f,A detailed goose standing on a tree stump with visible bark and wood grain.,data/processed/images/dac4865000874fa3804d7ddde5a7375f.png
5dba534a08054a1d9ac94790008b8e6a,A human brain cross-section slice showing detailed anatomical structures in grayscale.,data/processed/images/5dba534a08054a1d9ac94790008b8e6a.png
32364d66894641bea52250375afa8923,A sword with a red handle.,data/processed/images/32364d66894641bea52250375afa8923.png
5d4fcff4f6084e73976cc83066c5e2b9,"An assault rifle with a stock, magazine, and barrel.",data/processed/images/5d4fcff4f6084e73976cc83066c5e2b9.png
684414a490cc4ce4b1c8781333f9ad5f,"A set of medieval weapons consisting of a blue battle axe with a wooden handle, a spear with a pointed yellow tip, and a small round shield.",data/processed/images/684414a490cc4ce4b1c8781333f9ad5f.png
a39702e5f47e44ad87df9d8ab0bb31c7,Rifle with a scope.,data/processed/images/a39702e5f47e44ad87df9d8ab0bb31c7.png
87a9105cad004b2fa74fb6abee795fc0,Green metal utility box with graffiti and stickers; shows signs of weathering and rust.,data/processed/images/87a9105cad004b2fa74fb6abee795fc0.png
da073204615e4acdbfae61fbdf7c2eb6,"A two-story house with a blue gabled roof, multiple chimneys, and supporting columns beneath the extended roof edges.",data/processed/images/da073204615e4acdbfae61fbdf7c2eb6.png
054f5d553228464eadffb2531ac98d88,"A small pond with rocks, water, and a person in it.",data/processed/images/054f5d553228464eadffb2531ac98d88.png
1cdebd5fd0a84ae58e270c4e69b623e1,"A modern two-story building with a flat roof, a protruding horizontal ledge between floors, and cut-out sections on the upper level, situated on a square base.",data/processed/images/1cdebd5fd0a84ae58e270c4e69b623e1.png
a8dcd7051e0e46d088950c3be8909b3d,"A rectangular fabric-covered bag with a decorative patterned section, a solid tan upper flap, rounded corners, and a double-ring buckle closure.",data/processed/images/a8dcd7051e0e46d088950c3be8909b3d.png
7cc7628d37d24833804ace6bf08f08ea,A folding pocket knife with a curved blade and a black textured handle featuring a metal clip.,data/processed/images/7cc7628d37d24833804ace6bf08f08ea.png
10ace5a5ca104e9784974c95472a97d3,A white horned dragon-unicorn hybrid head.,data/processed/images/10ace5a5ca104e9784974c95472a97d3.png
fa8d8e03e02f4683a8ac09f167199c51,"A tall rectangular structure with a smaller rectangular section divided near the top, bordered by a frame.",data/processed/images/fa8d8e03e02f4683a8ac09f167199c51.png
184a057a7e9e435194db2c9f626d40b7,"A two-level structure with wooden floors connected by a white staircase, featuring a central solid wall and wooden railings on the upper level.",data/processed/images/184a057a7e9e435194db2c9f626d40b7.png
b47264e9e4954199ae87dbe4befd4015,A gold donut-shaped ring on a square base.,data/processed/images/b47264e9e4954199ae87dbe4befd4015.png
681d09b82419412dace38c2ce63cd02e,A long rectangular base with a pentagonal prism attached on top and two thin cylindrical rods beside the prism.,data/processed/images/681d09b82419412dace38c2ce63cd02e.png
bac93978c9a04ffba99e795425f7def1,A rectangular stone pavement section with a black border frame.,data/processed/images/bac93978c9a04ffba99e795425f7def1.png
f29c7340ed4c4d628b96e1313289b1ac,"A workspace setup with a laptop, a smartphone, and a black bag on a light-colored desk next to a dark sofa.",data/processed/images/f29c7340ed4c4d628b96e1313289b1ac.png
6840a08b856543c0863f2881c2538700,"A stylized humanoid figure with a rounded head, blocky body, broad feet, and short arms.",data/processed/images/6840a08b856543c0863f2881c2538700.png
c223c871080f4a0db912be6e0e3c061c,A rectangular building with a gabled roof structure highlighted by a purple truss framework.,data/processed/images/c223c871080f4a0db912be6e0e3c061c.png
66d126e2537c4babba6dfaf84383c3ad,A motorcycle with a rider wearing a yellow helmet is placed in front of a wall featuring a rainbow design.,data/processed/images/66d126e2537c4babba6dfaf84383c3ad.png
e2da47b37e4b402395ffea16edb068e3,"A stylized key with an orange angular bow, a grey shaft, and a blue accent near the bow.",data/processed/images/e2da47b37e4b402395ffea16edb068e3.png
fa50305f9cd249abb229bf985be7d636,A person wearing loose white clothing and white footwear is captured in various dynamic poses.,data/processed/images/fa50305f9cd249abb229bf985be7d636.png
faf5e9d775a340019603d5868b77ef1b,"A rough, textured spherical object with a concave hollow on one side, resembling a weathered stone or an ancient carved bowl.",data/processed/images/faf5e9d775a340019603d5868b77ef1b.png
ef478a6ae5ca4eefb881618e3993f4b8,A wooden staircase with a railing.,data/processed/images/ef478a6ae5ca4eefb881618e3993f4b8.png
88d9e783ff364dcd98298b648dc1fb07,"A dark green, square-shaped glass bottle with a cork stopper.",data/processed/images/88d9e783ff364dcd98298b648dc1fb07.png
5c5dd9c39d174a6d8c55ce94dd0bf1db,"A tall, cylindrical object with a dome-like top and a wider base, featuring rectangular protrusions along its length.",data/processed/images/5c5dd9c39d174a6d8c55ce94dd0bf1db.png
d4c25c542a8a4455bbc72a712a97356f,"A classic vintage car with a red and white body, gray detailing, a blue roof, and prominent tail fins.",data/processed/images/d4c25c542a8a4455bbc72a712a97356f.png
759abca4027f44dd92c491f144b03d37,"A multi-level architectural framework featuring a flat roof, supporting columns, staircases, and a base with multiple foundation supports.",data/processed/images/759abca4027f44dd92c491f144b03d37.png
649c887739724c3283a4da7fa2e01043,"A small building or tower, possibly a lighthouse, situated on a hill or mountain.",data/processed/images/649c887739724c3283a4da7fa2e01043.png
c57b0a289af147c68c4b06d9ef960469,"A person holding an assault rifle with a detachable magazine, with the magazine shown separately in some views.",data/processed/images/c57b0a289af147c68c4b06d9ef960469.png
6e94ee2e76114f8fb223c4d4fc5c7c70,"A two-story timber-framed house with a steep gabled roof, a brick chimney emitting smoke, and a stone foundation.",data/processed/images/6e94ee2e76114f8fb223c4d4fc5c7c70.png
e5dff76b929540f68dd35dd218e50930,A small tracked tank with a cylindrical turret and a protruding cannon.,data/processed/images/e5dff76b929540f68dd35dd218e50930.png
bc30dead56fe407499842f43f3b9ffd9,A small Japanese wooden house with a roof.,data/processed/images/bc30dead56fe407499842f43f3b9ffd9.png
584f314e6c6a48f9a915ecc7831f31b4,A white baby's head with a mouth.,data/processed/images/584f314e6c6a48f9a915ecc7831f31b4.png
29cca5a8e99e438c8fb644d1aea3587e,"A weathered blue metal vending machine with a pull handle, a small display, and a circular orange-and-white logo.",data/processed/images/29cca5a8e99e438c8fb644d1aea3587e.png
46867c0375464d5eabaae15f8836bd91,"A heavily weathered and battle-worn futuristic soldier clad in white, red, and black armor with a helmet and a backpack featuring blue lights.",data/processed/images/46867c0375464d5eabaae15f8836bd91.png
a667b2ca217c439c97a57f20d62bb8e6,"A modern single-story house with a flat roof, a small upper structure, a swimming pool, a covered outdoor seating area, and a surrounding landscaped yard.",data/processed/images/a667b2ca217c439c97a57f20d62bb8e6.png
bc4cd2cd68414108aaba32162f8df570,"A beige, irregularly shaped stone with a rough surface and faint markings on one side.",data/processed/images/bc4cd2cd68414108aaba32162f8df570.png
02ca7f9d8cfa47e48dad9071eeb9709b,A pair of over-ear headphones with cushioned ear cups and an adjustable headband.,data/processed/images/02ca7f9d8cfa47e48dad9071eeb9709b.png
c451ebbaa75c49c4914ae4b2662c37b7,Caption: a white airplane,data/processed/images/c451ebbaa75c49c4914ae4b2662c37b7.png
3e5f1704d8cd4a458b25325c7080522b,A small white arch.,data/processed/images/3e5f1704d8cd4a458b25325c7080522b.png
618f5336037c4da588b0fabab63abcee,"Stylized humanoid figure composed of basic geometric shapes, featuring a distinct head with simplified facial features and a tapered body.",data/processed/images/618f5336037c4da588b0fabab63abcee.png
1c9443d3083641eaa8ddc3bafd630823,A moss-covered spherical rock.,data/processed/images/1c9443d3083641eaa8ddc3bafd630823.png
ced556e784c245888c3cd26304dfb208,"A simplified turret with a white angular body and a long green barrel, mounted on a green quadruped base with flat feet.",data/processed/images/ced556e784c245888c3cd26304dfb208.png
a94e90d238a04415b5e235fdd0d31a3e,A wooden gazebo with a small hut-like structure and a roof.,data/processed/images/a94e90d238a04415b5e235fdd0d31a3e.png
f01755f8ba3c4ae1bb60e71e7d785276,"Three light-colored hollow cylinders with turquoise inner surfaces arranged in a row, each varying slightly in size.",data/processed/images/f01755f8ba3c4ae1bb60e71e7d785276.png
